timestamp,averageCohesion,averageAlignment,averageSeparation,averageMigration,averageObstacleAvoidance,deltaObstacle,camera
2024-12-19 16:13:41,0,0,0,0,0,0,57.07877
2024-12-19 16:13:41,0,0,0,0,0,0,57.07877
2024-12-19 16:13:42,0,0,0,0,0,0,57.07877
2024-12-19 16:13:42,0,0,0,0,0,0,57.07877
2024-12-19 16:13:42,0,0,0,0,0,0,57.07877
2024-12-19 16:13:42,0,0,0,0,0,0,57.07877
2024-12-19 16:13:42,0,0,0,0,0,0,57.07877
2024-12-19 16:13:42,0,0,0,0,0,0,57.07877
2024-12-19 16:13:42,0,0,0,0,0,0,57.07877
2024-12-19 16:13:42,0,0,0,0,0,0,57.07877
2024-12-19 16:13:42,0,0,0,0,0,0,57.07877
2024-12-19 16:13:43,0,0,0,0,0,0,57.07877
2024-12-19 16:13:43,0,0,0,0,0,0,57.07877
2024-12-19 16:13:43,0,0,0,0,0,0,57.07877
2024-12-19 16:13:43,0,0,0,0,0,0,57.07877
2024-12-19 16:13:43,0,0,0,0,0,0,57.07877
2024-12-19 16:13:43,0,0,0,0,0,0,57.07877
2024-12-19 16:13:43,0,0,0,0,0,0,57.07877
2024-12-19 16:13:43,0,0,0,0,0,0,57.07877
2024-12-19 16:13:43,0,0,0,0,0,0,57.07877
2024-12-19 16:13:44,0,0,0,0,0,0,57.07877
2024-12-19 16:13:44,0,0,0,0,0,0,57.07877
2024-12-19 16:13:44,0,0,0,0,0,0,57.07877
2024-12-19 16:13:44,0,0,0,0,0,0,57.07877
2024-12-19 16:13:44,0,0,0,0,0,0,57.07877
2024-12-19 16:13:44,0,0,0,0,0,0,57.07877
2024-12-19 16:13:44,0,0,0,0,0,0,57.07877
2024-12-19 16:13:44,0,0,0,0,0,0,57.07877
2024-12-19 16:13:45,0,0,0,0,0,0,57.07877
2024-12-19 16:13:45,0,0,0,0,0,0,57.07877
2024-12-19 16:13:45,0,0,0,0,0,0,57.07877
2024-12-19 16:13:45,0,0,0,0,0,0,57.07877
2024-12-19 16:13:45,0,0,0,0,0,0,57.07877
2024-12-19 16:13:45,0,0,0,0,0,0,57.07877
2024-12-19 16:13:45,0,0,0,0,0,0,57.07877
2024-12-19 16:13:45,0,0,0,0,0,0,57.07877
2024-12-19 16:13:46,0,0,0,0,0,0,57.07877
2024-12-19 16:13:46,0,0,0,0,0,0,57.07877
2024-12-19 16:13:46,0,0,0,0,0,0,57.07877
2024-12-19 16:13:46,0,0,0,0,0,0,57.07877
2024-12-19 16:13:46,0,0,0,0,0,0,57.07877
2024-12-19 16:13:46,0,0,0,0,0,0,57.07877
2024-12-19 16:13:46,0,0,0,0,0,0,57.07877
2024-12-19 16:13:46,0,0,0,0,0,0,57.07877
2024-12-19 16:13:46,0,0,0,0,0,0,57.07877
2024-12-19 16:13:47,0,0,0,0,0,0,57.07877
2024-12-19 16:13:47,0,0,0,0,0,0,57.07877
2024-12-19 16:13:47,0,0,0,0,0,0,57.07877
2024-12-19 16:13:47,0,0,0,0,0,0,57.07877
2024-12-19 16:13:47,0,0,0,0,0,0,57.07877
2024-12-19 16:13:47,0,0,0,0,0,0,57.07877
2024-12-19 16:13:47,0,0,0,0,0,0,57.07877
2024-12-19 16:13:47,0,0,0,0,0,0,57.07877
2024-12-19 16:13:48,0,0,0,0,0,0,57.07877
2024-12-19 16:13:48,0,0,0,0,0,0,57.07877
2024-12-19 16:13:48,0,0,0,0,0,0,57.07877
2024-12-19 16:13:48,0,0,0,0,0,0,57.07877
2024-12-19 16:13:48,0,0,0,0,0,0,57.07877
2024-12-19 16:13:48,0,0,0,0,0,0,57.07877
2024-12-19 16:13:48,0,0,0,0,0,0,57.07877
2024-12-19 16:13:48,0,0,0,0,0,0,57.07877
2024-12-19 16:13:48,0,0,0,0,0,0,57.07877
2024-12-19 16:13:49,0,0,0,0,0,0,57.07877
2024-12-19 16:13:49,0,0,0,0,0,0,57.07877
2024-12-19 16:13:49,0,0,0,0,0,0,57.07877
2024-12-19 16:13:49,0,0,0,0,0,0,57.07877
2024-12-19 16:13:49,0,0,0,0,0,0,57.07877
2024-12-19 16:13:49,0,0,0,0,0,0,57.07877
2024-12-19 16:13:49,0,0,0,0,0,0,57.07877
2024-12-19 16:13:49,0,0,0,0,0,0,57.07877
2024-12-19 16:13:50,0,0,0,0,0,0,57.07877
2024-12-19 16:13:50,0,0,0,0,0,0,57.07877
2024-12-19 16:13:50,0,0,0,0,0,0,57.07877
2024-12-19 16:13:50,0,0,0,0,0,0,57.07877
2024-12-19 16:13:50,0,0,0,0,0,0,57.07877
2024-12-19 16:13:50,0,0,0,0,0,0,57.07877
2024-12-19 16:13:50,0,0,0,0,0,0,57.07877
2024-12-19 16:13:50,0,0,0,0,0,0,57.07877
2024-12-19 16:13:50,0,0,0,0,0,0,57.07877
2024-12-19 16:13:51,0,0,0,0,0,0,57.07877
2024-12-19 16:13:51,0,0,0,0,0,0,57.07877
2024-12-19 16:13:51,0,0,0,0,0,0,57.07877
2024-12-19 16:13:51,0,0,0,0,0,0,57.07877
2024-12-19 16:13:51,0,0,0,0,0,0,57.07877
2024-12-19 16:13:51,0,0,0,0,0,0,57.07877
2024-12-19 16:13:51,0,0,0,0,0,0,57.07877
2024-12-19 16:13:51,0,0,0,0,0,0,57.07877
2024-12-19 16:13:52,0,0,0,0,0,0,57.07877
2024-12-19 16:13:52,0,0,0,0,0,0,57.07877
2024-12-19 16:13:52,0,0,0,0,0,0,57.07877
2024-12-19 16:13:52,0,0,0,0,0,0,57.07877
2024-12-19 16:13:52,0,0,0,0,0,0,57.07877
2024-12-19 16:13:52,0,0,0,0,0,0,57.07877
2024-12-19 16:13:52,0,0,0,0,0,0,57.07877
2024-12-19 16:13:52,0,0,0,0,0,0,57.07877
2024-12-19 16:13:53,0,0,0,0,0,0,57.07877
2024-12-19 16:13:53,0,0,0,0,0,0,57.07877
2024-12-19 16:13:53,0,0,0,0,0,0,57.07877
2024-12-19 16:13:53,0,0,0,0,0,0,57.07877
2024-12-19 16:13:53,0,0,0,0,0,0,57.84231
2024-12-19 16:13:53,0,0,0,0,0,0,57.84231
2024-12-19 16:13:53,0,0,0,0,0,0,57.84231
2024-12-19 16:13:53,0,0,0,0,0,0,57.84231
2024-12-19 16:13:54,0,0,0,0,0,0,57.84231
2024-12-19 16:13:54,0,0,0,0,0,0,57.84231
2024-12-19 16:13:54,0,0,0,0,0,0,57.84231
2024-12-19 16:13:54,0,0,0,0,0,0,57.84231
2024-12-19 16:13:54,0,0,0,0,0,0,57.84231
2024-12-19 16:13:54,0,0,0,0,0,0,57.84231
2024-12-19 16:13:54,0,0,0,0,0,0,57.84231
2024-12-19 16:13:54,0,0,0,0,0,0,57.84231
2024-12-19 16:13:54,0,0,0,0,0,0,57.84231
2024-12-19 16:13:55,0,0,0,0,0,0,57.84231
2024-12-19 16:13:55,0,0,0,0,0,0,57.84231
2024-12-19 16:13:55,0,0,0,0,0,0,57.84231
2024-12-19 16:13:55,0,0,0,0,0,0,57.84231
2024-12-19 16:13:55,0,0,0,0,0,0,57.84231
2024-12-19 16:13:55,0,0,0,0,0,0,57.84231
2024-12-19 16:13:55,0,0,0,0,0,0,57.84231
2024-12-19 16:13:55,0,0,0,0,0,0,57.84231
2024-12-19 16:13:55,0,0,0,0,0,0,57.84231
2024-12-19 16:13:56,0,0,0,0,0,0,57.84231
2024-12-19 16:13:56,0,0,0,0,0,0,57.84231
2024-12-19 16:13:56,0,0,0,0,0,0,57.84231
2024-12-19 16:13:56,0,0,0,0,0,0,57.84231
2024-12-19 16:13:56,0,0,0,0,0,0,57.84231
2024-12-19 16:13:56,0,0,0,0,0,0,57.84231
2024-12-19 16:13:56,0,0,0,0,0,0,57.84231
2024-12-19 16:13:56,0,0,0,0,0,0,57.84231
2024-12-19 16:13:56,0,0,0,0,0,0,57.84231
2024-12-19 16:13:57,0,0,0,0,0,0,57.84231
2024-12-19 16:13:57,0,0,0,0,0,0,57.84231
2024-12-19 16:13:57,0,0,0,0,0,0,57.84231
2024-12-19 16:13:57,0,0,0,0,0,0,57.84231
2024-12-19 16:13:57,0,0,0,0,0,0,57.84231
2024-12-19 16:13:57,0,0,0,0,0,0,57.84231
2024-12-19 16:13:57,0,0,0,0,0,0,57.84231
2024-12-19 16:13:57,0,0,0,0,0,0,57.84231
2024-12-19 16:13:58,0,0,0,0,0,0,57.84231
2024-12-19 16:13:58,0,0,0,0,0,0,57.84231
2024-12-19 16:13:58,0,0,0,0,0,0,57.84231
2024-12-19 16:13:58,0,0,0,0,0,0,57.84231
2024-12-19 16:13:58,0,0,0,0,0,0,57.84231
2024-12-19 16:13:58,0,0,0,0,0,0,57.84231
2024-12-19 16:13:58,0,0,0,0,0,0,57.84231
2024-12-19 16:13:58,0,0,0,0,0,0,57.84231
2024-12-19 16:13:58,0,0,0,0,0,0,57.84231
2024-12-19 16:13:59,0,0,0,0,0,0,57.84231
2024-12-19 16:13:59,0,0,0,0,0,0,57.84231
2024-12-19 16:13:59,0,0,0,0,0,0,57.84231
2024-12-19 16:13:59,0,0,0,0,0,0,57.84231
2024-12-19 16:13:59,0,0,0,0,0,0,57.84231
2024-12-19 16:13:59,0,0,0,0,0,0,57.84231
2024-12-19 16:13:59,0,0,0,0,0,0,57.84231
2024-12-19 16:13:59,0,0,0,0,0,0,57.84231
2024-12-19 16:14:00,0,0,0,0,0,0,57.84231
2024-12-19 16:14:00,0,0,0,0,0,0,57.84231
2024-12-19 16:14:00,0,0,0,0,0,0,57.84231
2024-12-19 16:14:00,0,0,0,0,0,0,57.84231
2024-12-19 16:14:00,0,0,0,0,0,0,57.84231
2024-12-19 16:14:00,0,0,0,0,0,0,57.84231
2024-12-19 16:14:00,0,0,0,0,0,0,57.84231
2024-12-19 16:14:00,0,0,0,0,0,0,57.84231
2024-12-19 16:14:00,0,0,0,0,0,0,57.84231
2024-12-19 16:14:01,0,0,0,0,0,0,57.84231
2024-12-19 16:14:01,0,0,0,0,0,0,57.84231
2024-12-19 16:14:01,0,0,0,0,0,0,57.84231
2024-12-19 16:14:01,0,0,0,0,0,0,57.84231
2024-12-19 16:14:01,0,0,0,0,0,0,57.84231
2024-12-19 16:14:01,0,0,0,0,0,0,57.84231
2024-12-19 16:14:01,0,0,0,0,0,0,57.84231
2024-12-19 16:14:01,0,0,0,0,0,0,57.84231
2024-12-19 16:14:02,0,0,0,0,0,0,57.84231
2024-12-19 16:14:02,0,0,0,0,0,0,57.84231
2024-12-19 16:14:02,0,0,0,0,0,0,57.84231
2024-12-19 16:14:02,0,0,0,0,0,0,57.84231
2024-12-19 16:14:02,0,0,0,0,0,0,57.84231
2024-12-19 16:14:02,0,0,0,0,0,0,57.84231
2024-12-19 16:14:02,0,0,0,0,0,0,57.84231
2024-12-19 16:14:02,0,0,0,0,0,0,57.84231
2024-12-19 16:14:02,0,0,0,0,0,0,57.84231
2024-12-19 16:14:03,0,0,0,0,0,0,57.84231
2024-12-19 16:14:03,0,0,0,0,0,0,57.84231
2024-12-19 16:14:03,0,0,0,0,0,0,57.84231
2024-12-19 16:14:03,0,0,0,0,0,0,57.84231
2024-12-19 16:14:03,0,0,0,0,0,0,57.84231
2024-12-19 16:14:03,0,0,0,0,0,0,57.84231
2024-12-19 16:14:03,0,0,0,0,0,0,57.84231
2024-12-19 16:14:03,0,0,0,0,0,0,57.84231
2024-12-19 16:14:03,0,0,0,0,0,0,57.84231
2024-12-19 16:14:04,0,0,0,0,0,0,57.84231
2024-12-19 16:14:04,0,0,0,0,0,0,57.84231
2024-12-19 16:14:04,0,0,0,0,0,0,57.84231
2024-12-19 16:14:04,0,0,0,0,0,0,57.84231
2024-12-19 16:14:04,0,0,0,0,0,0,57.84231
2024-12-19 16:14:04,0,0,0,0,0,0,57.84231
2024-12-19 16:14:04,0,0,0,0,0,0,57.84231
2024-12-19 16:14:04,0,0,0,0,0,0,57.84231
2024-12-19 16:14:05,0,0,0,0,0,0,57.84231
2024-12-19 16:14:05,0,0,0,0,0,0,57.84231
2024-12-19 16:14:05,0,0,0,0,0,0,57.84231
2024-12-19 16:14:05,0,0,0,0,0,0,57.84231
2024-12-19 16:14:05,0,0,0,0,0,0,57.84231
2024-12-19 16:14:05,0,0,0,0,0,0,57.84231
2024-12-19 16:14:05,0,0,0,0,0,0,57.84231
2024-12-19 16:14:05,0,0,0,0,0,0,57.84231
2024-12-19 16:14:06,0,0,0,0,0,0,57.84231
2024-12-19 16:14:06,0,0,0,0,0,0,57.84231
2024-12-19 16:14:06,0,0,0,0,0,0,57.84231
2024-12-19 16:14:06,0,0,0,0,0,0,57.84231
2024-12-19 16:14:06,0,0,0,0,0,0,57.84231
2024-12-19 16:14:06,0,0,0,0,0,0,57.84231
2024-12-19 16:14:06,0,0,0,0,0,0,57.84231
2024-12-19 16:14:06,0,0,0,0,0,0,57.84231
2024-12-19 16:14:07,0,0,0,0,0,0,57.84231
2024-12-19 16:14:07,0,0,0,0,0,0,57.84231
2024-12-19 16:14:07,0,0,0,0,0,0,57.84231
2024-12-19 16:14:07,0,0,0,0,0,0,57.84231
2024-12-19 16:14:07,0,0,0,0,0,0,57.84231
2024-12-19 16:14:07,0,0,0,0,0,0,57.84231
2024-12-19 16:14:07,0,0,0,0,0,0,57.84231
2024-12-19 16:14:07,0,0,0,0,0,0,57.84231
2024-12-19 16:14:07,0,0,0,0,0,0,57.84231
2024-12-19 16:14:08,0,0,0,0,0,0,57.84231
2024-12-19 16:14:08,0,0,0,0,0,0,57.84231
2024-12-19 16:14:08,0,0,0,0,0,0,57.84231
2024-12-19 16:14:08,0,0,0,0,0,0,57.84231
2024-12-19 16:14:08,0,0,0,0,0,0,57.84231
2024-12-19 16:14:08,0,0,0,0,0,0,57.84231
2024-12-19 16:14:08,0,0,0,0,0,0,57.84231
2024-12-19 16:14:08,0,0,0,0,0,0,57.84231
2024-12-19 16:14:09,0,0,0,0,0,0,57.84231
2024-12-19 16:14:09,0,0,0,0,0,0,57.84231
2024-12-19 16:14:09,0,0,0,0,0,0,57.84231
2024-12-19 16:14:09,0,0,0,0,0,0,57.84231
2024-12-19 16:14:09,0,0,0,0,0,0,57.84231
2024-12-19 16:14:09,0,0,0,0,0,0,57.84231
2024-12-19 16:14:09,0,0,0,0,0,0,57.84231
2024-12-19 16:14:09,0,0,0,0,0,0,57.84231
2024-12-19 16:14:10,0,0,0,0,0,0,57.84231
2024-12-19 16:14:10,0,0,0,0,0,0,57.84231
2024-12-19 16:14:10,0,0,0,0,0,0,57.84231
2024-12-19 16:14:10,0,0,0,0,0,0,57.84231
2024-12-19 16:14:10,0,0,0,0,0,0,57.84231
2024-12-19 16:14:10,0,0,0,0,0,0,57.84231
2024-12-19 16:14:10,0,0,0,0,0,0,57.84231
2024-12-19 16:14:10,0,0,0,0,0,0,57.84231
2024-12-19 16:14:10,0,0,0,0,0,0,57.84231
2024-12-19 16:14:11,0,0,0,0,0,0,57.84231
2024-12-19 16:14:11,0,0,0,0,0,0,57.84231
2024-12-19 16:14:11,0,0,0,0,0,0,57.84231
2024-12-19 16:14:11,0,0,0,0,0,0,57.84231
2024-12-19 16:14:11,0,0,0,0,0,0,57.84231
2024-12-19 16:14:11,0,0,0,0,0,0,57.84231
2024-12-19 16:14:11,0,0,0,0,0,0,57.84231
2024-12-19 16:14:11,0,0,0,0,0,0,57.84231
2024-12-19 16:14:12,0,0,0,0,0,0,57.84231
2024-12-19 16:14:12,0,0,0,0,0,0,57.84231
2024-12-19 16:14:12,0,0,0,0,0,0,57.84231
2024-12-19 16:14:12,0,0,0,0,0,0,57.84231
2024-12-19 16:14:12,0,0,0,0,0,0,57.84231
2024-12-19 16:14:12,0,0,0,0,0,0,57.84231
2024-12-19 16:14:12,0,0,0,0,0,0,57.84231
2024-12-19 16:14:12,0,0,0,0,0,0,57.84231
2024-12-19 16:14:12,0,0,0,0,0,0,57.84231
2024-12-19 16:14:13,0,0,0,0,0,0,57.84231
2024-12-19 16:14:13,0,0,0,0,0,0,57.84231
2024-12-19 16:14:13,0,0,0,0,0,0,57.84231
2024-12-19 16:14:13,0,0,0,0,0,0,57.84231
2024-12-19 16:14:13,0,0,0,0,0,0,57.84231
2024-12-19 16:14:13,0,0,0,0,0,0,57.84231
2024-12-19 16:14:13,0,0,0,0,0,0,57.84231
2024-12-19 16:14:13,0,0,0,0,0,0,57.84231
2024-12-19 16:14:13,0,0,0,0,0,0,57.84231
2024-12-19 16:14:14,0,0,0,0,0,0,57.84231
2024-12-19 16:14:14,0,0,0,0,0,0,57.84231
2024-12-19 16:14:14,0,0,0,0,0,0,57.84231
2024-12-19 16:14:14,0,0,0,0,0,0,57.84231
2024-12-19 16:14:14,0,0,0,0,0,0,57.84231
2024-12-19 16:14:14,0,0,0,0,0,0,57.84231
2024-12-19 16:14:14,0,0,0,0,0,0,57.84231
2024-12-19 16:14:15,0,0,0,0,0,0,57.84231
2024-12-19 16:14:15,0,0,0,0,0,0,57.84231
2024-12-19 16:14:15,0,0,0,0,0,0,57.84231
2024-12-19 16:14:15,0,0,0,0,0,0,57.84231
2024-12-19 16:14:15,0,0,0,0,0,0,57.84231
2024-12-19 16:14:15,0,0,0,0,0,0,57.84231
2024-12-19 16:14:15,0,0,0,0,0,0,57.84231
2024-12-19 16:14:15,0,0,0,0,0,0,57.84231
2024-12-19 16:14:15,0,0,0,0,0,0,57.84231
2024-12-19 16:14:16,0,0,0,0,0,0,57.84231
2024-12-19 16:14:16,0,0,0,0,0,0,57.84231
2024-12-19 16:14:16,0,0,0,0,0,0,57.84231
2024-12-19 16:14:16,0,0,0,0,0,0,57.84231
2024-12-19 16:14:16,0,0,0,0,0,0,57.84231
2024-12-19 16:14:16,0,0,0,0,0,0,57.84231
2024-12-19 16:14:16,0,0,0,0,0,0,57.84231
2024-12-19 16:14:16,0,0,0,0,0,0,57.84231
2024-12-19 16:14:16,0,0,0,0,0,0,57.84231
2024-12-19 16:14:17,0,0,0,0,0,0,57.84231
2024-12-19 16:14:17,0,0,0,0,0,0,57.84231
2024-12-19 16:14:17,0,0,0,0,0,0,57.84231
2024-12-19 16:14:17,0,0,0,0,0,0,57.84231
2024-12-19 16:14:17,0,0,0,0,0,0,57.84231
2024-12-19 16:14:17,0,0,0,0,0,0,57.84231
2024-12-19 16:14:17,0,0,0,0,0,0,57.84231
2024-12-19 16:14:17,0,0,0,0,0,0,57.84231
2024-12-19 16:14:18,0,0,0,0,0,0,57.84231
2024-12-19 16:14:18,0,0,0,0,0,0,57.84231
2024-12-19 16:14:18,0,0,0,0,0,0,57.84231
2024-12-19 16:14:18,0,0,0,0,0,0,57.84231
2024-12-19 16:14:18,0,0,0,0,0,0,57.84231
2024-12-19 16:14:18,0,0,0,0,0,0,57.84231
2024-12-19 16:14:18,0,0,0,0,0,0,57.84231
2024-12-19 16:14:18,0,0,0,0,0,0,57.84231
2024-12-19 16:14:18,0,0,0,0,0,0,57.84231
2024-12-19 16:14:19,0,0,0,0,0,0,57.84231
2024-12-19 16:14:19,0,0,0,0,0,0,57.84231
2024-12-19 16:14:19,0,0,0,0,0,0,57.84231
2024-12-19 16:14:19,0,0,0,0,0,0,57.84231
2024-12-19 16:14:19,0,0,0,0,0,0,57.84231
2024-12-19 16:14:19,0,0,0,0,0,0,57.84231
2024-12-19 16:14:19,0,0,0,0,0,0,57.84231
2024-12-19 16:14:19,0,0,0,0,0,0,57.84231
2024-12-19 16:14:19,0,0,0,0,0,0,57.84231
2024-12-19 16:14:20,0,0,0,0,0,0,57.84231
2024-12-19 16:14:20,0,0,0,0,0,0,57.84231
2024-12-19 16:14:20,0,0,0,0,0,0,57.84231
2024-12-19 16:14:20,0,0,0,0,0,0,57.84231
2024-12-19 16:14:20,0,0,0,0,0,0,57.84231
2024-12-19 16:14:20,0,0,0,0,0,0,57.84231
2024-12-19 16:14:20,0,0,0,0,0,0,57.84231
2024-12-19 16:14:20,0,0,0,0,0,0,57.84231
2024-12-19 16:14:21,0,0,0,0,0,0,57.84231
2024-12-19 16:14:21,0,0,0,0,0,0,57.84231
2024-12-19 16:14:21,0,0,0,0,0,0,57.84231
2024-12-19 16:14:21,0,0,0,0,0,0,57.84231
2024-12-19 16:14:21,0,0,0,0,0,0,57.84231
2024-12-19 16:14:21,0,0,0,0,0,0,57.84231
2024-12-19 16:14:21,0,0,0,0,0,0,57.84231
2024-12-19 16:14:21,0,0,0,0,0,0,57.84231
2024-12-19 16:14:22,0,0,0,0,0,0,57.84231
2024-12-19 16:14:22,0,0,0,0,0,0,57.84231
2024-12-19 16:14:22,0,0,0,0,0,0,57.84231
2024-12-19 16:14:22,0,0,0,0,0,0,57.84231
2024-12-19 16:14:22,0,0,0,0,0,0,57.84231
2024-12-19 16:14:22,0,0,0,0,0,0,57.84231
2024-12-19 16:14:22,0,0,0,0,0,0,57.84231
2024-12-19 16:14:22,0,0,0,0,0,0,57.84231
2024-12-19 16:14:22,0,0,0,0,0,0,57.84231
2024-12-19 16:14:23,0,0,0,0,0,0,57.84231
2024-12-19 16:14:23,0,0,0,0,0,0,57.84231
2024-12-19 16:14:23,0,0,0,0,0,0,57.84231
2024-12-19 16:14:23,0,0,0,0,0,0,57.84231
2024-12-19 16:14:23,0,0,0,0,0,0,57.84231
2024-12-19 16:14:23,0,0,0,0,0,0,57.84231
2024-12-19 16:14:23,0,0,0,0,0,0,57.84231
2024-12-19 16:14:23,0,0,0,0,0,0,57.84231
2024-12-19 16:14:24,0,0,0,0,0,0,57.84231
2024-12-19 16:14:24,0,0,0,0,0,0,57.84231
2024-12-19 16:14:24,0,0,0,0,0,0,57.84231
2024-12-19 16:14:24,0,0,0,0,0,0,57.84231
2024-12-19 16:14:24,0,0,0,0,0,0,57.84231
2024-12-19 16:14:24,0,0,0,0,0,0,57.84231
2024-12-19 16:14:24,0,0,0,0,0,0,57.84231
2024-12-19 16:14:24,0,0,0,0,0,0,57.84231
2024-12-19 16:14:25,0,0,0,0,0,0,57.84231
2024-12-19 16:14:25,0,0,0,0,0,0,57.84231
2024-12-19 16:14:25,0,0,0,0,0,0,57.84231
2024-12-19 16:14:25,0,0,0,0,0,0,57.84231
2024-12-19 16:14:25,0,0,0,0,0,0,57.84231
2024-12-19 16:14:25,0,0,0,0,0,0,57.84231
2024-12-19 16:14:25,0,0,0,0,0,0,57.84231
2024-12-19 16:14:25,0,0,0,0,0,0,57.84231
2024-12-19 16:14:25,0,0,0,0,0,0,57.84231
2024-12-19 16:14:26,0,0,0,0,0,0,57.84231
2024-12-19 16:14:26,0,0,0,0,0,0,57.84231
2024-12-19 16:14:26,0,0,0,0,0,0,57.84231
2024-12-19 16:14:26,0,0,0,0,0,0,57.84231
2024-12-19 16:14:26,0,0,0,0,0,0,57.84231
2024-12-19 16:14:26,0,0,0,0,0,0,57.84231
2024-12-19 16:14:26,0,0,0,0,0,0,57.84231
2024-12-19 16:14:26,0,0,0,0,0,0,57.84231
2024-12-19 16:14:27,0,0,0,0,0,0,57.84231
2024-12-19 16:14:27,0,0,0,0,0,0,57.84231
2024-12-19 16:14:27,0,0,0,0,0,0,57.84231
2024-12-19 16:14:27,0,0,0,0,0,0,57.84231
2024-12-19 16:14:27,0,0,0,0,0,0,57.84231
2024-12-19 16:14:27,0,0,0,0,0,0,57.84231
2024-12-19 16:14:27,0,0,0,0,0,0,57.84231
2024-12-19 16:14:27,0,0,0,0,0,0,57.84231
2024-12-19 16:14:28,0,0,0,0,0,0,57.84231
2024-12-19 16:14:28,0,0,0,0,0,0,57.84231
2024-12-19 16:14:28,0,0,0,0,0,0,57.84231
2024-12-19 16:14:28,0,0,0,0,0,0,57.84231
2024-12-19 16:14:28,0,0,0,0,0,0,57.84231
2024-12-19 16:14:28,0,0,0,0,0,0,57.84231
2024-12-19 16:14:28,0,0,0,0,0,0,57.84231
2024-12-19 16:14:28,0,0,0,0,0,0,57.84231
2024-12-19 16:14:29,0,0,0,0,0,0,57.84231
2024-12-19 16:14:29,0,0,0,0,0,0,57.84231
2024-12-19 16:14:29,0,0,0,0,0,0,57.84231
2024-12-19 16:14:29,0,0,0,0,0,0,57.84231
2024-12-19 16:14:29,0,0,0,0,0,0,57.84231
2024-12-19 16:14:29,0,0,0,0,0,0,57.84231
2024-12-19 16:14:29,0,0,0,0,0,0,57.84231
2024-12-19 16:14:29,0,0,0,0,0,0,57.84231
2024-12-19 16:14:30,0,0,0,0,0,0,57.84231
2024-12-19 16:14:30,0,0,0,0,0,0,57.84231
2024-12-19 16:14:30,0,0,0,0,0,0,57.84231
2024-12-19 16:14:30,0,0,0,0,0,0,57.84231
2024-12-19 16:14:30,0,0,0,0,0,0,57.84231
2024-12-19 16:14:30,0,0,0,0,0,0,57.84231
2024-12-19 16:14:30,0,0,0,0,0,0,57.84231
2024-12-19 16:14:30,0,0,0,0,0,0,57.84231
2024-12-19 16:14:31,0,0,0,0,0,0,57.84231
2024-12-19 16:14:31,0,0,0,0,0,0,57.84231
2024-12-19 16:14:31,0,0,0,0,0,0,57.84231
2024-12-19 16:14:31,0,0,0,0,0,0,57.84231
2024-12-19 16:14:31,0,0,0,0,0,0,57.84231
2024-12-19 16:14:31,0,0,0,0,0,0,57.84231
2024-12-19 16:14:31,0,0,0,0,0,0,57.84231
2024-12-19 16:14:31,0,0,0,0,0,0,57.84231
2024-12-19 16:14:32,0,0,0,0,0,0,57.84231
2024-12-19 16:14:32,0,0,0,0,0,0,57.84231
2024-12-19 16:14:32,0,0,0,0,0,0,57.84231
2024-12-19 16:14:32,0,0,0,0,0,0,57.84231
2024-12-19 16:14:32,0,0,0,0,0,0,57.84231
2024-12-19 16:14:32,0,0,0,0,0,0,57.84231
2024-12-19 16:14:32,0,0,0,0,0,0,57.84231
2024-12-19 16:14:32,0,0,0,0,0,0,57.84231
2024-12-19 16:14:33,0,0,0,0,0,0,57.84231
2024-12-19 16:14:33,0,0,0,0,0,0,57.84231
2024-12-19 16:14:33,0,0,0,0,0,0,57.84231
2024-12-19 16:14:33,0,0,0,0,0,0,57.84231
2024-12-19 16:14:33,0,0,0,0,0,0,57.84231
2024-12-19 16:14:33,0,0,0,0,0,0,57.84231
2024-12-19 16:14:33,0,0,0,0,0,0,57.84231
2024-12-19 16:14:33,0,0,0,0,0,0,57.84231
2024-12-19 16:14:33,0,0,0,0,0,0,57.84231
2024-12-19 16:14:34,0,0,0,0,0,0,57.84231
2024-12-19 16:14:34,0,0,0,0,0,0,57.84231
2024-12-19 16:14:34,0,0,0,0,0,0,57.84231
2024-12-19 16:14:34,0,0,0,0,0,0,57.84231
2024-12-19 16:14:34,0,0,0,0,0,0,57.84231
2024-12-19 16:14:34,0,0,0,0,0,0,57.84231
2024-12-19 16:14:34,0,0,0,0,0,0,57.84231
2024-12-19 16:14:34,0,0,0,0,0,0,57.84231
2024-12-19 16:14:34,0,0,0,0,0,0,57.84231
2024-12-19 16:14:35,0,0,0,0,0,0,57.84231
2024-12-19 16:14:35,0,0,0,0,0,0,57.84231
2024-12-19 16:14:35,0,0,0,0,0,0,57.84231
2024-12-19 16:14:35,0,0,0,0,0,0,57.84231
2024-12-19 16:14:35,0,0,0,0,0,0,57.84231
2024-12-19 16:14:35,0,0,0,0,0,0,57.84231
2024-12-19 16:14:35,0,0,0,0,0,0,57.84231
2024-12-19 16:14:35,0,0,0,0,0,0,57.84231
2024-12-19 16:14:36,0,0,0,0,0,0,57.84231
2024-12-19 16:14:36,0,0,0,0,0,0,57.84231
2024-12-19 16:14:36,0,0,0,0,0,0,57.84231
2024-12-19 16:14:36,0,0,0,0,0,0,57.84231
2024-12-19 16:14:36,0,0,0,0,0,0,57.84231
2024-12-19 16:14:36,0,0,0,0,0,0,57.84231
2024-12-19 16:14:36,0,0,0,0,0,0,57.84231
